RecordType;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;SpecCodeType;SpecCode;SpecVal;Sex;TotalNo;CatIdentifier;NoMeas;SubFactor;SubWgt;CatCatchWgt;LngtCode;LngtClass;HLNoAtLngt;Species
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;2;1982;W;126436;1;-9;1012;1;506;1;-9;68000;1;11;40;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;2;1982;W;126436;1;-9;1012;1;506;1;-9;68000;1;12;42;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;2;1982;W;126436;1;-9;1012;1;506;1;-9;68000;1;13;14;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;41;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;47;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;58;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;54;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;48;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;63;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;46;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;45;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;69;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;43;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;35;1.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;40;12;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;39;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;38;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;44;9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;90;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;40;1.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;37;2.4;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;34;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;33;1.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;32;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;31;6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;30;7.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;28;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;27;2.4;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;26;1.2;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;96;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;49;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;37;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;127141;1;-9;37;1;31;1;-9;20000;1;38;3.6;Platichthys flesus
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;31;30;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;36;12;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;57;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;20;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;21;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;22;3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;23;9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;24;6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;25;9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;26;15;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;27;15;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;28;15;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;29;21;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;30;30;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;35;9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;34;15;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;33;12;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;W;126436;1;-9;315;1;105;1;-9;100000;1;32;21;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;4;1982;W;126436;4;-9;76;1;-9;1;-9;20000;-9;-9;-9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;33;52.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;42;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;34;37.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;36;22.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;37;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;39;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;40;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;41;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;35;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;43;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;44;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;48;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;51;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;52;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;54;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;56;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;64;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;32;105.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;57;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;58;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;9;45.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;31;75.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;62;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;8;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;11;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;12;30.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;13;30.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;14;22.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;15;22.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;16;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;17;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;18;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;28;151.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;20;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;21;15.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;23;52.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;24;83.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;25;113.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;26;158.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;27;181.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;30;121;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;29;151.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;W;126436;1;-9;1716;1;227;1;-9;300000;1;19;7.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;39;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;34;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;35;14.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;36;14.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;37;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;32;14.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;38;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;33;29.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;40;7.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;41;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;42;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;59;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;50;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;52;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;53;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;31;41;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;45;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;46;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;13;18.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;30;52.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;48;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;7;7.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;9;14.9;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;10;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;12;7.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;14;7.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;15;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;16;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;21;7.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;22;3.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;23;48.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;24;59.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;29;44.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;25;48.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;20;26.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;28;26.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;11;11.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;26;37.3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;W;126436;1;-9;686;1;184;1;-9;200000;1;27;44.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;22;95.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;23;154.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;46;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;57;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;56;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;21;51.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;9;36.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;59;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;20;44.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;19;51.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;17;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;15;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;14;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;13;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;12;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;53;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;10;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;30;176.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;8;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;7;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;16;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;11;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;33;66.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;45;22.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;44;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;43;22.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;42;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;41;14.7;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;40;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;39;44.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;38;36.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;37;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;36;22.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;28;169.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;34;58.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;51;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;32;88.3;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;31;125;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;29;147.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;27;191.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;26;198.6;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;25;125;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;24;132.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;47;29.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;49;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;50;7.4;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;35;51.5;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;W;126436;1;-9;2530;1;344;1;-9;300000;1;18;36.8;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;W;126436;1;-9;183;1;175;1;-9;120000;1;13;2.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;W;126436;1;-9;183;1;175;1;-9;120000;1;40;5.2;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;W;126436;1;-9;183;1;175;1;-9;120000;1;14;2.1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;W;126436;1;-9;183;1;175;1;-9;120000;1;15;1;Gadus morhua
HL;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;W;126436;1;-9;183;1;175;1;-9;120000;1;11;7.3;Gadus morhua
