Record_type;Quarter;Country;Ship;Gear;SweepLngt;GearExp;DoorType;StNo;HaulNo;Year;Month;Day;TimeShot;Stratum;HaulDur;DayNight;ShootLat;ShootLong;HaulLat;HaulLong;StatRec;Depth;HaulVal;HydroStNo;StdSpecRecCode;BycSpecRecCode;DataType;Netopening;Rigging;Tickler;Distance;Warplngt;Warpdia;WarpDen;DoorSurface;DoorWgt;DoorSpread;WingSpread;Buoyancy;KiteDim;WgtGroundRope;TowDir;GroundSpeed;SpeedWater;SurCurDir;SurCurSpeed;BotCurDir;BotCurSpeed;WindDir;WindSpeed;SwellDir;SwellHeight;SurTemp;BotTemp;SurSal;BotSal;ThermoCline;ThClineDepth
HH;4;LAT;ZBA;LPT;-9;-9;-9;11;38;1981;12;10;1120;-9;40;D;58.6167;21.45;58.6667;21.45;46H1;82;V;-9;1;1;C;-9;-9;-9;-9;256;22;-9;3;580;-9;-9;-9;-9;-9;0;3.8;-9;-9;-9;-9;-9;45;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;11;39;1981;12;11;1215;-9;40;D;58.05;21.0833;58.0167;21.1167;45H1;75;V;-9;1;1;C;-9;-9;-9;-9;257;22;-9;3;580;-9;-9;-9;-9;-9;150;3.8;-9;-9;-9;-9;-9;135;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LPT;-9;-9;-9;11;40;1981;12;11;1430;-9;40;D;57.95;21.4;57.8833;21.4167;44H1;60;I;-9;1;1;C;-9;-9;-9;-9;258;22;-9;3;580;-9;-9;-9;-9;-9;170;3.8;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;11;41;1981;12;12;720;-9;70;D;57.65;21.9167;57.65;22.0167;44H1;15;V;-9;1;1;C;-9;-9;-9;-9;259;22;-9;3;580;-9;-9;-9;-9;-9;70;3.5;-9;-9;-9;-9;-9;135;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;11;42;1981;12;12;1010;-9;80;D;57.7167;22.3333;57.7667;22.4833;44H2;10;V;-9;1;1;C;-9;-9;-9;-9;260;22;-9;3;580;-9;-9;-9;-9;-9;65;4;-9;-9;-9;-9;-9;68;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;11;43;1981;12;12;1210;-9;60;D;57.7833;22.5167;57.8;22.6167;44H2;20;V;-9;1;1;C;-9;-9;-9;-9;261;22;-9;3;580;-9;-9;-9;-9;-9;65;3.7;-9;-9;-9;-9;-9;90;4;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;1;1981;4;24;1600;-9;40;D;57.5167;22.8667;57.5667;22.8167;44H2;21;V;-9;1;1;C;-9;-9;-9;-9;150;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.2;-9;-9;-9;-9;-9;315;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;2;1981;4;25;935;-9;30;D;56.3167;19.5667;56.2833;19.5167;41G9;120;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.3;-9;-9;-9;-9;-9;225;5;-9;1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;3;1981;4;25;1620;-9;25;D;55.9167;19.0667;55.9333;19.1;40G9;116;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.1;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;4;1981;4;26;619;-9;27;D;56.0833;19.1833;56.1;19.2333;41G9;128;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.4;-9;-9;-9;-9;-9;90;4;-9;0.1;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;5;1981;4;26;818;-9;37;D;56.2;19.1833;56.2333;19.25;41G9;131;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.9;-9;-9;-9;-9;-9;45;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;6;1981;4;26;1745;-9;45;D;55.6333;20.05;55.5833;20.1;40H0;78;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;45;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;7;1981;4;27;624;-9;36;D;55.6833;19.9;55.6833;19.85;40G9;80;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.9;-9;-9;-9;-9;-9;90;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;8;1981;4;27;751;-9;40;D;55.7;20.15;55.6833;20.2333;40H0;73;I;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;68;5;-9;0.5;-9;-9;-9;-9;-9;-9
HH;2;LAT;ZBA;LBT;-9;-9;-9;3;9;1981;4;27;1025;-9;30;D;55.6667;20.3167;55.7;20.2333;40H0;68;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.2;-9;-9;-9;-9;-9;45;4;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;11;1;1981;11;27;1145;-9;30;D;57.5167;22.8833;57.55;22.85;44H2;24;V;-9;1;1;C;-9;-9;-9;-9;150;22;-9;3;580;-9;-9;-9;-9;-9;330;3.8;-9;-9;-9;-9;-9;293;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;4;LAT;ZBA;LBT;-9;-9;-9;11;2;1981;11;27;1635;-9;30;D;57.75;23.05;-9;-9;44H3;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;320;3.5;-9;-9;-9;-9;-9;248;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;1;1981;3;13;700;-9;30;D;55.5667;20.9;55.6167;20.8833;40H0;40;V;-9;1;1;C;-9;-9;-9;-9;200;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;2;1981;3;13;845;-9;30;D;55.5833;20.7833;55.6333;20.7833;40H0;50;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;3;1981;3;13;1105;-9;30;D;55.5167;20.6667;55.5667;20.65;40H0;65;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;4;1981;3;13;1333;-9;30;D;55.6333;20.4;55.6;20.4167;40H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.5;-9;-9;-9;-9;-9;180;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;5;1981;3;13;1532;-9;30;D;55.5333;20.1333;55.5667;20.1333;40H0;86;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;180;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;6;1981;3;14;620;-9;30;D;55.5333;19.8167;55.55;19.7667;40G9;95;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;7;1981;3;16;640;-9;30;D;57.5;21.4;57.4667;21.3833;44H1;30;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;8;1981;3;16;850;-9;30;D;57.4667;21.3333;58.45;21.3;43H1;54;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;9;1981;3;16;1050;-9;30;D;57.45;21.0833;57.45;21.1167;43H1;73;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;10;1981;3;16;1449;-9;30;D;57.3167;21.0167;57.3;21.0333;43H1;69;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;11;1981;3;17;737;-9;30;D;57.1;20.5167;57.2167;20.5667;43H0;110;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;12;1981;3;17;940;-9;30;D;57.2;20.6167;57.25;20.6167;43H0;101;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;13;1981;3;17;1200;-9;30;D;57.1833;20.65;57.2167;20.6167;43H0;92;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;14;1981;3;17;1435;-9;30;D;57.2167;20.6667;57.2;20.7;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;15;1981;3;18;640;-9;30;D;57.2167;20.6667;57.25;20.6833;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;1;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;16;1981;3;18;910;-9;30;D;57.2;20.6333;57.2333;20.6333;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;1;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;17;1981;3;18;1030;-9;30;D;57.2333;20.6333;57.2833;20.65;43H0;82;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;158;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;18;1981;3;18;1215;-9;30;D;57.2167;20.5333;57.1833;20.5333;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;19;1981;3;18;1400;-9;30;D;57.2167;20.5333;57.2167;20.7333;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;135;2;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;20;1981;3;18;1510;-9;30;D;57.2167;20.7333;57.2167;20.7;43H0;83;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;158;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;21;1981;3;19;645;-9;35;D;57.2167;20.7;57.2333;20.7333;43H0;80;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;8;LBT;-9;-9;T;1;22;1981;3;19;815;-9;35;D;57.2167;20.7;57.2167;20.7333;43H0;70;V;-9;1;1;C;-9;-9;-9;-9;250;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2.8;-9;-9;-9;-9;-9;180;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;1;1982;2;1;800;-9;30;D;57.5833;21.2167;57.55;21.2167;44H1;57;V;-9;1;1;C;-9;-9;-9;-9;260;22;-9;3;580;-9;-9;-9;-9;-9;180;5;-9;-9;-9;-9;-9;360;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;2;1982;2;1;1140;-9;30;D;57.4667;21.55;57.5;21.5333;43H1;15;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;330;-9;-9;-9;-9;-9;-9;45;2;-9;-9;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;3;1982;2;1;1320;-9;60;D;57.45;21.2833;57.4;21.2667;43H1;58;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;170;3.5;-9;-9;-9;-9;-9;45;3;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;4;1982;2;2;700;-9;30;D;57.2;20.7667;57.1833;20.8;43H0;48;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;155;3.8;-9;-9;-9;-9;-9;225;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;5;1982;2;2;900;-9;30;D;57.35;21.2833;57.3167;21.2667;43H1;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;190;4;-9;-9;-9;-9;-9;225;1;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;6;1982;2;2;1050;-9;30;D;57.35;21.1;57.3;21.15;43H1;62;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;160;3.8;-9;-9;-9;-9;-9;180;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;7;1982;2;2;1305;-9;30;D;57.2667;21;57.3;20.9667;43H1;65;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;330;-9;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;8;1982;2;3;835;-9;60;D;57.1833;20.7333;57.25;20.7333;43H0;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;0;3.8;-9;-9;-9;-9;-9;248;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;9;1982;2;3;1115;-9;60;D;57.15;20.6333;57.2167;20.65;43H0;92;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;360;3.8;-9;-9;-9;-9;-9;225;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;10;1982;2;4;730;-9;30;D;56.6167;20.6;56.65;20.6333;42H0;55;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;40;4;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;11;1982;2;4;920;-9;30;D;56.6;20.4667;56.6333;20.4667;42H0;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;10;4;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;12;1982;2;4;1240;-9;62;D;56.3;20.65;56.3167;20.65;41H0;32;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;60;3.5;-9;-9;-9;-9;-9;270;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;13;1982;2;4;1610;-9;30;D;56.0833;20.5333;56.1333;20.5167;41H0;32;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;350;3.8;-9;-9;-9;-9;-9;225;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;14;1982;2;5;945;-9;60;D;56.0667;18.9667;56.0833;19.1;41G8;126;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;85;3.8;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;15;1982;2;5;1435;-9;60;D;56.55;19.55;-9;-9;42G9;87;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;330;3.8;-9;-9;-9;-9;-9;270;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;16;1982;2;6;840;-9;30;D;55.6167;20.05;55.6;20.0833;40H0;81;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;140;4;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;17;1982;2;6;1335;-9;30;D;55.6333;20.5;55.6;20.5333;40H0;63;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;80;3.8;-9;-9;-9;-9;-9;225;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;2;18;1982;2;7;1016;-9;69;D;54.9333;19.35;54.95;19.4833;38G9;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;80;4.5;-9;-9;-9;-9;-9;270;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;2;19;1982;2;7;1345;-9;45;D;55.1833;19.6667;55.1833;19.7667;39G9;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;140;4;-9;-9;-9;-9;-9;270;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;20;1982;2;8;915;-9;30;D;54.4833;19.6667;54.5;19.6833;37G9;11;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;35;3.5;-9;-9;-9;-9;-9;360;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;21;1982;2;8;1130;-9;30;D;54.5167;19.65;54.55;19.6833;38G9;35;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;40;3.5;-9;-9;-9;-9;-9;248;1;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;22;1982;2;8;1310;-9;30;D;54.5833;19.5167;54.6167;19.5833;38G9;75;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;50;3.8;-9;-9;-9;-9;-9;0;0;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;23;1982;2;9;905;-9;60;D;55.1333;19.65;55.0833;19.65;39G9;94;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;165;-9;-9;-9;-9;-9;-9;90;2;-9;0.1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;24;1982;2;9;1300;-9;30;D;55.1167;20.4167;55.1;20.3833;39H0;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;170;3.8;-9;-9;-9;-9;-9;113;1;-9;0;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;2;25;1982;2;10;645;-9;30;D;55.6667;20.8667;55.6333;20.8833;40H0;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;240;3.8;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;1;1982;3;12;1120;-9;60;D;54.6167;19.5667;54.6333;19.4667;38G9;80;V;-9;1;1;C;-9;-9;-9;-9;300;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;270;3;-9;1;1;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;2;1982;3;12;1415;-9;60;D;54.55;19.65;54.6167;19.65;38G9;50;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;3;1982;3;12;1605;-9;60;D;54.5833;19.75;54.5333;19.7333;38G9;18;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;3;-9;0.5;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;4;1982;3;14;800;-9;30;D;55.1;20.1667;55.1;20.1167;39H0;57;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;225;4;-9;1;1;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;5;1982;3;14;1055;-9;30;D;55.0333;19.8333;55.0667;19.8167;39G9;60;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.5;-9;-9;-9;-9;-9;203;5;-9;1.6;1;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;6;1982;3;14;1425;-9;30;D;55.1167;19.6;55.1;19.5167;39G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;7;1982;3;14;1700;-9;105;D;55.1;20;-9;-9;39H0;25;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;203;4;-9;1;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;9;1982;3;15;1140;-9;60;D;55.5667;20.2333;55.6333;20.25;40H0;70;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.5;-9;-9;-9;-9;-9;225;5;-9;1.6;1;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;10;1982;3;15;1625;-9;60;D;55.55;19.5333;55.6;19.5167;40G9;95;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;225;4;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;11;1982;3;16;800;-9;60;D;56.15;19.1667;56.2167;19.1667;41G9;85;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;180;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;12;1982;3;16;1220;-9;60;D;56.15;19.25;56.2167;19.2333;41G9;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;158;5;-9;1.6;1;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;13;1982;3;16;1540;-9;60;D;56.0833;18.8167;-9;-9;41G8;100;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;180;6;-9;2.7;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;14;1982;3;17;635;-9;50;D;55.5833;20.75;-9;-9;40H0;52;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;180;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LPT;-9;-9;-9;3;15;1982;3;17;845;-9;40;D;55.6;20.8667;55.6333;20.8833;40H0;40;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;4.5;-9;-9;-9;-9;-9;180;5;-9;1.6;-9;-9;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;16;1982;3;17;1115;-9;60;D;55.5667;20.9667;55.65;20.9667;40H0;30;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;113;4;-9;0.5;1;1.2;-9;-9;-9;-9
HH;1;LAT;ZBA;LBT;-9;-9;-9;3;17;1982;3;17;1405;-9;60;D;55.55;21.0833;55.65;21.0833;40H1;8;V;-9;1;1;C;-9;-9;-9;-9;250;22;-9;3;580;-9;-9;-9;-9;-9;-9;3.8;-9;-9;-9;-9;-9;158;4;-9;0.1;1;-9;-9;-9;-9;-9
